melbourne_housing
Suburb,Rooms,Type,Price,SellerG,Date,Postcode,Bathroom,Landsize,BuildingArea,Lattitude,Longtitude
Thornbury,1,u,303500,Woodards,27/11/2016,3071,1,0,41,-37.7542,145.01
Thornbury,3,h,1160000,McGrath,27/11/2016,3071,2,644,149,-37.7604,145.021
Thornbury,2,u,601000,Barry,28/05/2016,3071,1,82,,-37.7556,145.0062
Thornbury,3,h,1430000,Nelson,28/08/2016,3071,2,365,,-37.7529,144.9902
Thornbury,3,h,1380000,Jellis,28/08/2016,3071,2,359,128,-37.7565,144.9906
Thornbury,3,h,1200000,Jellis,30/07/2016,3071,2,332,,-37.7569,144.9861
Toorak,3,h,1435000,RT,3/12/2016,3142,1,889,135,-37.8328,145.0065
Toorak,4,h,5500000,Marshall,3/12/2016,3142,3,691,374,-37.8431,145.021
Toorak,1,u,546000,LITTLE,3/12/2016,3142,1,1677,,-37.8384,145.0178
Toorak,3,h,1635000,Marshall,3/12/2016,3142,1,386,,-37.8435,145.0043
Toorak,2,u,876000,Jellis,4/3/2017,3142,1,649,,-37.8486,145.008
Toorak,2,u,620000,hockingstuart,4/3/2017,3142,1,1119,,-37.8498,145.0173
Toorak,4,h,5500000,Marshall,4/3/2017,3142,4,877,332,-37.8447,145.0134
Toorak,2,h,1300000,David,4/3/2017,3142,1,338,,-37.8475,145.0086
Toorak,3,h,1689000,Kay,4/3/2017,3142,1,222,118,-37.8448,145.0055
Toorak,2,u,517500,hockingstuart,4/3/2017,3142,1,0,,-37.8424,145.0184
Toorak,3,u,1100000,Rodney,4/3/2017,3142,2,0,126,-37.8429,145.0227
Toorak,1,u,430000,Dixon,4/6/2016,3142,1,0,,-37.8473,145.0053
Toorak,2,u,701500,Kay,4/6/2016,3142,1,0,,-37.8384,145.0178
Toorak,2,u,925000,RT,6/8/2016,3142,2,0,109,-37.8371,145.0066
Toorak,2,u,450000,Rodney,6/8/2016,3142,1,0,62,-37.8474,145.0078
Toorak,1,u,349000,Williams,7/5/2016,3142,1,0,38,-37.8369,145.0077
Toorak,2,u,838000,hockingstuart,7/11/2016,3142,1,0,,-37.8366,145.0114
Toorak,2,u,380000,Rodney,7/11/2016,3142,1,0,,-37.8501,145.0199
Toorak,1,u,462800,hockingstuart,8/10/2016,3142,1,0,,-37.8392,145.008
Toorak,2,u,1450000,Williams,8/10/2016,3142,2,0,,-37.8414,145.0137
Toorak,4,h,4000000,Jellis,10/9/2016,3142,2,632,,-37.8338,145.0086
Toorak,3,u,1635000,Sotheby's,10/9/2016,3142,1,1099,,-37.8438,145.0303
Toorak,3,t,2400000,Castran,10/9/2016,3142,3,425,,-37.8492,145.0163
Toorak,1,u,345000,Woodards,10/9/2016,3142,1,0,,-37.8501,145.0199
Toorak,3,t,2650000,Jellis,10/9/2016,3142,3,0,291,-37.8428,145.0171
Toorak,3,h,2820000,Kay,10/12/2016,3142,2,600,205,-37.8332,145.0117
Toorak,2,u,810000,Jellis,10/12/2016,3142,2,0,94,-37.842,145.0046
Toorak,3,h,2840000,Marshall,11/3/2017,3142,2,1317,228,-37.838,145.0054
Toorak,3,t,2700000,Kay,12/6/2016,3142,2,294,220,-37.8503,145.0292
Toorak,1,u,515501,hockingstuart,12/11/2016,3142,1,0,,-37.8373,145.0116
Toorak,1,u,611000,hockingstuart,12/11/2016,3142,1,0,,-37.8428,145.0081
Toorak,4,h,4000000,Kay,13/08/2016,3142,4,324,60,-37.8439,145.0093
Toorak,1,u,405000,Jellis,14/05/2016,3142,1,0,,-37.844,145.005
Toorak,3,h,6250000,Kay,15/10/2016,3142,3,564,342,-37.8486,145.0244
Toorak,4,h,4500000,RT,15/10/2016,3142,3,732,367,-37.8349,145.01
Toorak,4,h,2025000,Sotheby's,15/10/2016,3142,2,237,,-37.8507,145.0298
Toorak,1,u,541000,Jellis,15/10/2016,3142,1,0,57,-37.8373,145.0116
Toorak,3,t,1550000,Kay,15/10/2016,3142,2,117,214,-37.8343,145.0112
Toorak,3,u,2205000,Jellis,15/10/2016,3142,2,0,185,-37.8512,145.0282
Toorak,2,u,1100000,David,15/10/2016,3142,2,0,,-37.8414,145.0137
Toorak,2,u,490000,Thomson,15/10/2016,3142,1,0,,-37.8474,145.0078
Toorak,3,h,1300000,Biggin,16/04/2016,3142,1,266,,-37.8493,145.0134
Toorak,3,t,2050000,Rodney,17/09/2016,3142,2,339,,-37.8425,145.0252
Toorak,5,h,2170000,Matthew,17/09/2016,3142,1,333,,-37.8474,145.0063
Toorak,3,u,950000,hockingstuart,18/03/2017,3142,1,57,107,-37.8371,145.012
Toorak,2,u,531000,Morleys,18/03/2017,3142,1,0,,-37.8424,145.0184
Toorak,2,u,575000,Luxe,18/06/2016,3142,1,0,,-37.8498,145.0173
Toorak,1,u,366000,Jellis,18/06/2016,3142,1,0,35,-37.8464,145.0074
Toorak,4,h,2620000,Jellis,18/06/2016,3142,2,516,286,-37.8398,145.0305
Toorak,3,h,1900000,Castran,19/11/2016,3142,2,268,139,-37.8369,145.0072
Toorak,2,t,1210000,Kay,19/11/2016,3142,2,101,,-37.8367,145.0076
Toorak,4,h,4000000,Rodney,19/11/2016,3142,2,684,331,-37.8485,145.0169
Toorak,2,u,540000,Hodges,22/05/2016,3142,1,0,,-37.8432,145.0206
Toorak,2,u,857000,Walsh,22/08/2016,3142,0,0,,-37.8458,145.0221
Toorak,3,h,4200000,Melbourne,23/04/2016,3142,4,565,331,-37.8448,145.0123
Toorak,2,h,3260000,Marshall,25/02/2017,3142,2,334,,-37.8361,145.023
Toorak,2,h,1900000,Kay,25/02/2017,3142,2,218,,-37.847,145.0064
Toorak,2,u,690000,Prowse,25/02/2017,3142,1,0,83,-37.8416,145.0313
Toorak,2,t,2100000,Abercromby's,25/02/2017,3142,2,457,,-37.8464,145.0142
Toorak,1,u,460000,hockingstuart,26/07/2016,3142,1,0,7,-37.8373,145.0116
Toorak,2,u,1400000,Williams,27/06/2016,3142,2,2927,,-37.8414,145.0137
Toorak,2,u,511000,Morleys,27/06/2016,3142,1,0,68,-37.8424,145.0184
Toorak,2,u,645000,Marshall,27/06/2016,3142,1,0,,-37.8428,145.0216
Toorak,3,t,910000,Marshall,27/11/2016,3142,2,0,136,-37.842,145.0046
Toorak,3,h,2250000,Castran,28/05/2016,3142,3,575,205,-37.8375,145.0092
Toorak,2,u,525000,Jellis,28/05/2016,3142,1,0,82,-37.8424,145.0184
Toorak,3,h,3270000,Marshall,28/08/2016,3142,2,363,215,-37.8445,145.0182
Toorak,2,u,866000,Marshall,30/07/2016,3142,0,0,,-37.8458,145.0221
Toorak,3,h,1170000,Fletchers,30/07/2016,3142,1,405,,-37.8475,145.008
Toorak,2,u,920000,RT,30/07/2016,3142,1,0,,-37.8427,145.0242
Viewbank,4,h,910000,Miles,3/9/2016,3084,2,626,,-37.735,145.0921
Viewbank,3,h,960000,Miles,3/9/2016,3084,2,656,183,-37.7322,145.0995
Viewbank,2,u,556000,Ray,3/12/2016,3084,1,195,,-37.7405,145.0876
Viewbank,4,h,1010000,Miles,3/12/2016,3084,3,669,163,-37.7419,145.083
Viewbank,3,h,880000,Buckingham,3/12/2016,3084,2,704,167,-37.7327,145.0913
Viewbank,4,h,920250,Nelson,4/3/2017,3084,2,558,,-37.7328,145.0916
Viewbank,4,h,1080000,Miles,4/3/2017,3084,1,676,,-37.7389,145.0861
Viewbank,3,h,770000,Barry,4/6/2016,3084,2,577,135,-37.7376,145.0895
Viewbank,4,h,730000,Miles,4/6/2016,3084,1,865,172,-37.7297,145.0946
Viewbank,3,h,820000,Nelson,6/8/2016,3084,2,555,,-37.7324,145.0862
Viewbank,4,h,1102500,Miles,7/5/2016,3084,2,659,189,-37.7373,145.0847
Viewbank,4,h,1005000,Darren,7/11/2016,3084,2,696,183,-37.7395,145.0875
Viewbank,2,u,555000,Miles,10/12/2016,3084,1,197,90,-37.7393,145.0806
Viewbank,2,u,546000,Miles,12/11/2016,3084,1,177,100,-37.7388,145.081
Viewbank,3,h,765000,Ray,14/05/2016,3084,1,608,138,-37.7396,145.0885
Viewbank,3,h,920000,Miles,14/05/2016,3084,2,834,143,-37.7396,145.0884
Viewbank,5,h,895000,Barry,14/05/2016,3084,3,648,,-37.7346,145.093
Viewbank,3,h,775000,Miles,16/04/2016,3084,3,586,,-37.7405,145.0886
Viewbank,3,u,440000,Barry,16/07/2016,3084,1,416,,-37.7321,145.0828
Viewbank,4,h,1042500,Miles,17/09/2016,3084,2,648,,-37.7363,145.0851
Viewbank,5,h,1025000,Nelson,17/09/2016,3084,3,531,233,-37.7378,145.0955
Viewbank,4,h,940000,Miles,18/06/2016,3084,3,574,,-37.7319,145.0907
Viewbank,4,h,895000,Miles,18/06/2016,3084,2,700,18,-37.7326,145.0881
Viewbank,3,h,820000,Morrison,22/05/2016,3084,2,628,177,-37.7314,145.0941
Viewbank,3,h,870000,Nelson,22/08/2016,3084,1,698,137,-37.7343,145.0837
Viewbank,4,h,1085000,Barry,22/08/2016,3084,3,599,,-37.7397,145.0934
Viewbank,3,h,915000,Miles,25/02/2017,3084,2,769,,-37.7298,145.0947
Viewbank,4,h,1050000,Nelson,26/07/2016,3084,2,660,202,-37.7375,145.0917
Watsonia,3,h,660000,Ken,3/12/2016,3087,1,583,124,-37.7137,145.0778
Watsonia,3,h,581000,Barry,3/12/2016,3087,2,567,100,-37.7148,145.0851
Watsonia,3,h,1000000,Buckingham,4/3/2017,3087,2,739,,-37.7104,145.0817
Watsonia,3,h,785000,Barry,4/3/2017,3087,1,0,,-37.7114,145.0885
Watsonia,3,h,600000,Barry,4/6/2016,3087,1,605,129,-37.7166,145.0837
Watsonia,3,h,690000,Buckingham,6/8/2016,3087,2,308,129,-37.7078,145.0807
Watsonia,3,h,582000,Ken,8/10/2016,3087,1,302,90,-37.7163,145.0768
Watsonia,3,h,740000,Buckingham,10/9/2016,3087,1,591,104,-37.7135,145.0783
Watsonia,3,h,671000,Barry,12/11/2016,3087,2,280,163,-37.7153,145.0854
Watsonia,3,h,741000,Buckingham,12/11/2016,3087,1,671,103,-37.7072,145.0855
Watsonia,4,h,706000,Ray,12/11/2016,3087,1,581,,-37.7094,145.0877
Watsonia,3,h,725000,Buckingham,12/11/2016,3087,1,545,,-37.7088,145.0893
Watsonia,3,h,808000,Darren,13/08/2016,3087,2,265,260,-37.7101,145.0785
Watsonia,3,h,711000,Barry,14/05/2016,3087,1,658,,-37.7147,145.0752
Watsonia,3,u,537000,Barry,14/05/2016,3087,1,327,95,-37.7125,145.0768
Watsonia,3,h,1040000,Buckingham,16/04/2016,3087,2,903,131,-37.7085,145.0824
Watsonia,4,h,1171000,Buckingham,16/07/2016,3087,3,670,325,-37.7122,145.0765
Watsonia,2,h,662000,Buckingham,16/07/2016,3087,1,605,114,-37.7118,145.088
Watsonia,3,h,800000,hockingstuart,18/06/2016,3087,2,595,,-37.7023,145.0775
Watsonia,3,h,922000,Barry,22/05/2016,3087,1,798,153,-37.7112,145.0869
Watsonia,2,t,485000,Stockdale,23/04/2016,3087,1,184,,-37.7143,145.0781
Watsonia,3,h,860500,Barry,24/09/2016,3087,2,767,147,-37.7084,145.0788
Watsonia,3,h,702000,Buckingham,24/09/2016,3087,1,604,97,-37.7115,145.088
Watsonia,3,h,627500,Barry,24/09/2016,3087,1,319,96,-37.7165,145.0759
Watsonia,3,h,632000,Darren,25/02/2017,3087,1,650,,-37.711,145.0854
Watsonia,3,h,601000,Darren,27/06/2016,3087,1,653,,-37.7163,145.087
Watsonia,3,u,549000,Darren,27/06/2016,3087,1,0,89,-37.7141,145.0754
Watsonia,2,u,342500,Miles,27/11/2016,3087,1,0,,-37.7167,145.0807
Watsonia,2,h,701000,Barry,28/05/2016,3087,1,762,98,-37.7112,145.0861
Watsonia,3,h,645000,Ray,28/08/2016,3087,1,355,111,-37.7065,145.0825
Watsonia,3,h,838000,Barry,30/07/2016,3087,1,828,,-37.7161,145.0804
West Melbourne,3,t,1010000,Jellis,3/9/2016,3003,3,0,132,-37.8048,144.9424
West Melbourne,3,u,650000,MICM,3/12/2016,3003,2,0,,-37.8117,144.9518
West Melbourne,3,h,1260000,Alexkarbon,4/6/2016,3003,3,506,195,-37.805,144.9448
West Melbourne,1,u,460000,Nelson,4/6/2016,3003,1,0,52,-37.8076,144.9456
West Melbourne,3,h,2370000,Alexkarbon,4/6/2016,3003,3,265,280,-37.8073,144.9481
West Melbourne,2,t,800000,Nelson,6/8/2016,3003,2,54,89,-37.8094,144.9479
West Melbourne,1,u,550000,Nelson,7/5/2016,3003,1,0,207,-37.8076,144.9456
West Melbourne,3,u,660000,hockingstuart,7/5/2016,3003,2,0,100,-37.8118,144.9526
West Melbourne,2,t,1055000,Jellis,8/10/2016,3003,1,0,154,-37.8094,144.9452
West Melbourne,3,u,995000,Alexkarbon,18/03/2017,3003,1,0,153,-37.8076,144.9474
West Melbourne,3,t,1130000,Caine,18/06/2016,3003,2,116,,-37.8102,144.9515
West Melbourne,1,u,443000,Nelson,24/09/2016,3003,1,547,58,-37.806,144.942
West Melbourne,3,t,1120000,Jellis,25/02/2017,3003,3,801,122,-37.8067,144.9435
West Melbourne,1,u,482000,Nelson,26/07/2016,3003,1,0,62,-37.8076,144.9456
West Melbourne,2,u,620000,Jellis,28/05/2016,3003,1,0,83,-37.8091,144.952
West Melbourne,4,h,2100000,Brad,28/05/2016,3003,1,440,,-37.8056,144.9463
West Melbourne,3,u,601000,MICM,30/07/2016,3003,1,0,81,-37.8118,144.9526
Williamstown,4,h,1325000,hockingstuart,3/9/2016,3016,2,452,,-37.855,144.8905
Williamstown,4,h,1400000,Gunn&Co,3/9/2016,3016,2,320,160,-37.8613,144.8988
Williamstown,3,h,1535000,Greg,3/9/2016,3016,1,507,186,-37.8681,144.8994
Williamstown,3,u,890000,Gunn&Co,3/12/2016,3016,1,0,111,-37.8663,144.8883
Williamstown,4,h,1400000,hockingstuart,4/3/2017,3016,2,457,,-37.8517,144.8923
Williamstown,3,h,1800000,Raine,4/3/2017,3016,2,332,252,-37.8652,144.9019
Williamstown,2,h,1050000,Sweeney,4/3/2017,3016,1,445,148,-37.8615,144.8827
Williamstown,2,h,850000,Greg,4/3/2017,3016,1,278,,-37.857,144.8906
Williamstown,4,h,2910000,Greg,4/3/2017,3016,3,338,196,-37.8633,144.8963
Williamstown,3,h,2910000,Greg,4/3/2017,3016,3,515,286,-37.8609,144.8947
Williamstown,4,h,2640000,Williams,4/3/2017,3016,2,650,,-37.8671,144.8875
Williamstown,3,h,1200000,RT,4/6/2016,3016,2,315,174,-37.8595,144.8868
Williamstown,4,h,3130000,RT,4/6/2016,3016,2,897,,-37.8679,144.899
Williamstown,3,h,1460000,Greg,7/5/2016,3016,1,373,107,-37.8661,144.8973
Williamstown,1,u,310000,Sweeney,7/5/2016,3016,1,0,58,-37.8588,144.8919
Williamstown,3,h,1200000,Williams,7/11/2016,3016,2,348,200,-37.8578,144.8799
Williamstown,3,h,1560000,Greg,7/11/2016,3016,2,310,179,-37.8644,144.9039
Williamstown,3,h,1575000,Greg,7/11/2016,3016,2,430,215,-37.8613,144.8939
Williamstown,2,t,830000,Greg,7/11/2016,3016,1,84,110,-37.8581,144.9015
Williamstown,2,t,830000,Greg,7/11/2016,3016,1,56,,-37.8581,144.9011
Williamstown,4,h,1085000,Greg,8/10/2016,3016,1,458,,-37.8571,144.8915
Williamstown,4,h,1815000,Sweeney,8/10/2016,3016,3,321,287,-37.8623,144.8884
Williamstown,3,h,1470000,Jas,8/10/2016,3016,2,364,93,-37.8513,144.8961
Williamstown,4,h,2230000,Greg,10/9/2016,3016,2,782,212,-37.8647,144.8867
Williamstown,3,t,1460000,Greg,10/12/2016,3016,2,506,180,-37.8658,144.8857
Williamstown,5,h,1410000,Sweeney,10/12/2016,3016,2,195,260,-37.8643,144.8935
Williamstown,2,h,940000,RT,10/12/2016,3016,1,166,,-37.8695,144.9009
Williamstown,4,h,1900000,Village,11/3/2017,3016,3,321,287,-37.8623,144.8884
Williamstown,4,h,1330000,Williams,12/11/2016,3016,3,217,266,-37.8634,144.8796
Williamstown,3,h,1010000,Sweeney,12/11/2016,3016,2,250,185,-37.8667,144.903
Williamstown,3,h,1010000,Raine,13/08/2016,3016,2,418,204,-37.8571,144.8767
Williamstown,2,u,450000,Williams,14/05/2016,3016,1,0,,-37.8536,144.899
Williamstown,2,u,513500,RT,14/05/2016,3016,1,0,72,-37.8536,144.8981
Williamstown,2,h,1000000,Jas,15/10/2016,3016,1,240,,-37.8544,144.8922
Williamstown,2,u,415000,Greg,15/10/2016,3016,1,0,,-37.857,144.891
Williamstown,3,h,906000,Compton,16/04/2016,3016,2,270,,-37.8608,144.8803
Williamstown,4,h,1805000,Greg,16/04/2016,3016,2,466,160,-37.8621,144.8872
Williamstown,4,h,1126000,Raine&Horne,16/04/2016,3016,1,307,150,-37.8525,144.8945
Williamstown,3,t,935000,Sweeney,16/04/2016,3016,2,233,194,-37.8573,144.8911
Williamstown,2,h,895000,Hunter,17/09/2016,3016,2,193,,-37.858,144.9005
Williamstown,2,u,375000,Williams,17/09/2016,3016,1,0,49,-37.8504,144.8924
Williamstown,3,h,1000000,Greg,18/03/2017,3016,1,189,,-37.8643,144.9043
Williamstown,2,h,769000,RT,18/06/2016,3016,1,265,,-37.853,144.8928
Williamstown,3,h,1270000,Williams,19/11/2016,3016,1,470,,-37.8587,144.8871
Williamstown,4,h,1172000,Village,19/11/2016,3016,2,344,,-37.8617,144.8799
Williamstown,3,h,1360000,Sweeney,22/05/2016,3016,1,477,,-37.8516,144.8949
Williamstown,4,h,2050000,Sweeney,22/05/2016,3016,2,648,285,-37.8601,144.8879
Williamstown,3,h,975000,Sweeney,22/05/2016,3016,2,289,158,-37.8593,144.8881
Williamstown,3,h,1310000,Sweeney,24/09/2016,3016,2,185,139,-37.8664,144.9072
Williamstown,4,t,830000,Gunn&Co,24/09/2016,3016,1,0,,-37.8519,144.8968
Williamstown,2,u,491500,RT,24/09/2016,3016,1,0,61,-37.8563,144.8995
Williamstown,2,u,547500,Greg,24/09/2016,3016,1,0,60,-37.8612,144.8971
Williamstown,3,t,965000,Sweeney,25/02/2017,3016,2,151,148,-37.8666,144.9058
Williamstown,3,h,1262000,Williams,25/02/2017,3016,2,204,,-37.8551,144.8959
Williamstown,3,h,1210000,Williams,25/02/2017,3016,1,249,85,-37.86,144.895
Williamstown,2,u,412000,Williams,25/02/2017,3016,1,0,65,-37.8586,144.8937
Williamstown,2,h,1337500,Raine,25/02/2017,3016,1,297,,-37.8645,144.8977
Williamstown,2,h,811000,RT,25/02/2017,3016,1,183,,-37.8555,144.8952
Williamstown,4,h,1630000,Greg,25/02/2017,3016,2,265,197,-37.8656,144.9039
Williamstown,2,h,920000,Jas,26/07/2016,3016,1,307,,-37.855,144.8985
Williamstown,3,h,960000,Gunn&Co,27/06/2016,3016,2,189,,-37.8605,144.8998
Williamstown,3,h,1482500,Sweeney,27/06/2016,3016,2,506,139,-37.8592,144.888
Williamstown,4,h,1300000,Sweeney,27/06/2016,3016,2,369,250,-37.8576,144.8992
Williamstown,4,h,2255000,Raine,27/11/2016,3016,1,765,257,-37.8621,144.8999
Williamstown,4,h,1860000,Sweeney,27/11/2016,3016,2,199,242,-37.8615,144.9023
Williamstown,3,h,1710000,RT,27/11/2016,3016,2,260,170,-37.8671,144.9001
Williamstown,4,h,2440000,Sweeney,27/11/2016,3016,3,500,278,-37.8638,144.8798
Williamstown,1,u,331000,Williams,28/05/2016,3016,1,0,,-37.8586,144.8933
Williamstown North,2,t,500000,Village,3/9/2016,3016,1,53,,-37.8563,144.8782
Williamstown North,2,u,400000,Compton,8/10/2016,3016,1,0,,-37.8564,144.8864
Williamstown North,5,h,1410000,Sweeney,8/10/2016,3016,2,680,,-37.8561,144.8859
Williamstown North,1,u,285000,Williams,10/9/2016,3016,1,0,,-37.8571,144.8841
Williamstown North,2,u,460000,Williams,11/3/2017,3016,1,0,,-37.8573,144.8854
Williamstown North,4,h,881000,Sweeney,13/08/2016,3016,1,468,139,-37.8559,144.8785
Williamstown North,2,u,380000,Greg,18/06/2016,3016,1,0,64,-37.8564,144.8864
Williamstown North,4,h,1440000,Williams,19/11/2016,3016,3,672,297,-37.8536,144.8734
Williamstown North,2,u,367500,Sweeney,24/09/2016,3016,1,0,61,-37.8571,144.8841
Williamstown North,3,h,1225000,Raine,27/11/2016,3016,1,311,126,-37.8546,144.8762
Windsor,2,u,580000,Jellis,3/9/2016,3181,2,0,78,-37.8558,144.9903
Windsor,3,h,1850000,Marshall,3/12/2016,3181,1,361,,-37.8546,144.9865
Windsor,3,u,825000,Marshall,3/12/2016,3181,1,0,,-37.8565,144.998
Windsor,3,h,2302000,Marshall,4/3/2017,3181,1,440,144,-37.8528,144.9994
Windsor,2,h,1045000,Marshall,4/3/2017,3181,1,118,,-37.855,144.9961
Windsor,4,h,2050000,Marshall,4/3/2017,3181,2,321,,-37.8559,144.9948
Windsor,2,u,611000,Hodges,4/3/2017,3181,1,598,75,-37.8564,144.9971
Windsor,2,u,600000,hockingstuart,6/8/2016,3181,1,1043,,-37.8581,144.9972
Windsor,2,u,800000,Fletchers,7/5/2016,3181,1,0,92,-37.8577,145.0002
Windsor,1,u,275000,Gary,7/5/2016,3181,1,0,44,-37.8564,145.0016
Windsor,2,h,1325000,Marshall,7/11/2016,3181,1,153,,-37.8535,144.9952
Windsor,3,h,1540000,Biggin,7/11/2016,3181,2,138,147,-37.8556,144.995
Windsor,3,h,1370000,Paul,10/9/2016,3181,1,317,112,-37.856,144.9891
Windsor,1,u,372000,Fletchers,10/12/2016,3181,1,0,,-37.8574,145
Windsor,1,u,412500,Beller,10/12/2016,3181,1,0,,-37.8533,144.9986
Windsor,1,u,452000,Marshall,11/2/2017,3181,1,0,46,-37.8568,145.0004
Windsor,2,u,450000,hockingstuart,13/08/2016,3181,1,1057,,-37.8552,145.0005
Windsor,1,u,300000,Ray,15/10/2016,3181,1,0,,-37.8584,144.9994
Windsor,2,u,520000,Biggin,15/10/2016,3181,1,0,,-37.8573,144.9987
Windsor,2,u,650000,Thomson,16/07/2016,3181,2,0,,-37.8554,144.9982
Windsor,1,u,501000,Noel,16/07/2016,3181,1,0,51,-37.8571,144.9979
Windsor,2,u,380000,hockingstuart,16/07/2016,3181,1,0,71,-37.8555,145.0018
Windsor,2,h,1177000,Marshall,18/03/2017,3181,2,521,122,-37.8543,144.9939
Windsor,4,h,1605000,Biggin,18/03/2017,3181,1,230,,-37.8549,144.9948
Windsor,2,u,600000,Biggin,18/06/2016,3181,1,0,83,-37.8559,144.999
Windsor,2,h,1500000,Jellis,19/11/2016,3181,1,0,96,-37.8518,144.9868
Windsor,3,u,830000,hockingstuart,19/11/2016,3181,2,0,112,-37.8526,144.9977
Windsor,2,u,1200000,Jellis,19/11/2016,3181,2,0,111,-37.8563,144.9916
Windsor,1,u,300000,Beller,19/11/2016,3181,1,705,,-37.8556,144.9977
Windsor,1,u,400000,hockingstuart,22/05/2016,3181,1,706,,-37.8556,144.9977
Windsor,2,u,623000,Beller,22/08/2016,3181,1,0,,-37.8572,144.9974
Windsor,2,u,600000,hockingstuart,24/09/2016,3181,1,1452,96,-37.8554,145.0018
Windsor,2,h,1325000,Marshall,25/02/2017,3181,1,140,,-37.8547,144.9959
Windsor,2,u,518000,hockingstuart,26/07/2016,3181,1,0,,-37.8533,144.9881
Windsor,3,h,2368000,Marshall,27/06/2016,3181,2,322,,-37.8547,144.9995
Windsor,2,h,1350000,Kay,27/11/2016,3181,1,181,,-37.8549,145.0006
Windsor,2,u,650000,McGrath,28/05/2016,3181,1,0,,-37.8574,145.0006
Windsor,3,h,1200000,Biggin,28/05/2016,3181,1,116,,-37.8533,144.9913
Windsor,3,h,1320000,Jellis,28/05/2016,3181,1,365,,-37.8554,145.0001
Windsor,2,u,580000,Biggin,28/05/2016,3181,1,0,,-37.8565,145.0011
Windsor,2,u,555000,Kay,28/08/2016,3181,1,0,,-37.8585,145.0004
Windsor,2,u,474000,Beller,28/08/2016,3181,1,0,66,-37.8552,145.0005
Windsor,2,h,1350000,Jellis,28/08/2016,3181,1,157,101,-37.8522,144.986
Windsor,3,h,1910000,Marshall,28/08/2016,3181,3,143,89,-37.8525,144.9881
Yallambie,4,h,700000,Barry,3/9/2016,3085,1,530,,-37.7251,145.1053
Yallambie,4,h,915000,Barry,4/3/2017,3085,3,531,237,-37.7198,145.1034
Yallambie,3,h,810000,Buckingham,10/12/2016,3085,2,568,173,-37.7216,145.1066
Yallambie,3,h,753000,Barry,11/2/2017,3085,2,536,154,-37.7233,145.1045
Yallambie,3,h,602500,Ray,13/08/2016,3085,2,586,140,-37.7279,145.1017
Yallambie,3,h,742000,Barry,15/10/2016,3085,1,614,117,-37.7305,145.081
Yallambie,4,h,953000,Fletchers,15/10/2016,3085,2,551,150,-37.7302,145.0883
Yallambie,4,h,840000,Barry,16/07/2016,3085,2,761,,-37.7218,145.108
Yallambie,3,h,650000,hockingstuart,17/09/2016,3085,1,706,129,-37.731,145.0811
Yallambie,4,h,793000,Barry,18/03/2017,3085,2,592,,-37.728,145.1017
Yallambie,3,h,731000,hockingstuart,18/06/2016,3085,2,566,156,-37.7195,145.1034
Yallambie,3,h,710000,Miles,19/11/2016,3085,1,616,115,-37.7306,145.0854
Yallambie,3,h,720000,Buckingham,24/09/2016,3085,2,535,,-37.7225,145.1037
Yallambie,3,h,720000,Barry,25/02/2017,3085,2,555,,-37.7214,145.1034
Yallambie,3,h,936000,Buckingham,26/07/2016,3085,2,587,232,-37.72,145.1014
Yallambie,3,h,800000,Darren,27/11/2016,3085,2,660,,-37.7285,145.0845
Yallambie,3,h,721000,Barry,28/08/2016,3085,1,687,122,-37.7303,145.0823
Yarraville,3,h,1000000,Jas,3/9/2016,3013,2,448,147,-37.8228,144.8799
Yarraville,2,h,890000,Village,3/9/2016,3013,1,471,103,-37.8149,144.8707
Yarraville,2,h,760000,Jas,3/9/2016,3013,1,134,,-37.8176,144.8911
Yarraville,3,h,1165000,Village,3/9/2016,3013,1,191,105,-37.8175,144.8879
Yarraville,4,h,1550000,Village,3/12/2016,3013,2,427,233,-37.8187,144.8771
Yarraville,3,h,770000,Jas,3/12/2016,3013,1,323,139,-37.8108,144.8899
Yarraville,3,h,871000,Jas,3/12/2016,3013,2,428,100,-37.8167,144.8965
Yarraville,3,h,780000,Village,3/12/2016,3013,2,213,120,-37.8175,144.8964
Yarraville,2,t,650000,Jas,3/12/2016,3013,1,0,2,-37.8113,144.8955
Yarraville,3,h,770000,Jas,3/12/2016,3013,1,138,82,-37.82,144.891
Yarraville,2,h,890000,hockingstuart,4/2/2016,3013,1,166,,-37.8209,144.8913
Yarraville,3,h,960000,Sweeney,4/3/2017,3013,1,503,,-37.8159,144.8626
Yarraville,4,h,1235000,Jas,4/3/2017,3013,2,244,206,-37.8139,144.8741
Yarraville,3,t,670000,Jas,4/3/2017,3013,2,152,,-37.8228,144.8833
Yarraville,2,h,960000,Village,4/3/2017,3013,2,159,,-37.8154,144.8917
Yarraville,2,h,1000000,Village,4/3/2017,3013,1,220,105,-37.8115,144.8875
Yarraville,2,h,710000,Chisholm,4/3/2017,3013,1,164,,-37.8198,144.8839
Yarraville,3,h,1320000,Jas,4/3/2017,3013,2,473,171,-37.8217,144.8842
Yarraville,3,h,1100000,Village,4/3/2017,3013,2,214,129,-37.8175,144.8929
Yarraville,2,u,782000,hockingstuart,4/3/2017,3013,1,1555,92,-37.8156,144.8943
Yarraville,3,h,931000,Douglas,4/3/2017,3013,1,442,,-37.8182,144.8727
Yarraville,3,h,910000,Village,4/6/2016,3013,3,197,109,-37.8197,144.8875
Yarraville,2,h,796000,Jas,4/6/2016,3013,1,188,,-37.8184,144.8809
